SourceFile,Module,Group1,Group2,Group3,Item,Group1Key,Group2Key,Group3Key,ItemKey
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,定期処理,収益認識,,収益認識消去の取り消し,"[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic"",""RevenueRecognition""]",,収益認識消去の取り消し
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,定期処理,能力の同期,,リソース能力のロールアップを同期,"[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic"",""CapacitySynchronization""]",,リソース能力のロールアップを同期
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,定期処理,プロジェクト リソース,,リソース カレンダーの能力をすべての会社で同期,"[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic"",""ProjectResources_1""]",,リソース カレンダーの能力をすべての会社で同期
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,定期処理,プロジェクト リソース,,すべての会社間のプロジェクト リソースを設定,"[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic"",""ProjectResources_1""]",,すべての会社間のプロジェクト リソースを設定
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,定期処理,Project Service Automation,,ステージング テーブルからインポートする,"[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic"",""PSA""]",,ステージング テーブルからインポートする
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,定期処理,プロジェクト管理,,プロジェクト ID 別にサブプロジェクト階層を並べ替える,"[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Periodic"",""ProjectManagement""]",,プロジェクト ID 別にサブプロジェクト階層を並べ替える
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,,,プロジェクト管理および会計パラメーター,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]",,,プロジェクト管理および会計パラメーター
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,,,プロジェクト管理および会計ワークフロー,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]",,,プロジェクト管理および会計ワークフロー
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,,,Dynamics 365 for Project Service Automation 統合パラメーター,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]",,,Dynamics 365 for Project Service Automation 統合パラメーター
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,,,グローバル プロジェクト管理および会計パラメーター,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]",,,グローバル プロジェクト管理および会計パラメーター
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,プロジェクト,,プロジェクト レポートの並べ替えフィールド,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Project""]",,プロジェクト レポートの並べ替えフィールド
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,プロジェクト,,作業分解構造テンプレート,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Project""]",,作業分解構造テンプレート
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,仕訳帳,,仕訳帳名,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Journals_2""]",,仕訳帳名
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,仕訳帳,,仕訳帳の承認,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Journals_2""]",,仕訳帳の承認
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,仕訳帳,,仕訳帳の説明,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Journals_2""]",,仕訳帳の説明
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,転記,,プロジェクト グループ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Posting""]",,プロジェクト グループ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,転記,,元帳転記の設定,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Posting""]",,元帳転記の設定
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,転記,,経費の既定の相手勘定,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Posting""]",,経費の既定の相手勘定
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,明細行プロパティ,,明細行プロパティ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""LineProperties""]",,明細行プロパティ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,明細行プロパティ,,プロジェクト/グループ明細行プロパティ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""LineProperties""]",,プロジェクト/グループ明細行プロパティ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,カテゴリ,,カテゴリ グループ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Categories""]",,カテゴリ グループ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,カテゴリ,,共有カテゴリ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Categories""]",,共有カテゴリ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,カテゴリ,,プロジェクト カテゴリ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Categories""]",,プロジェクト カテゴリ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,価格,,原価価格 (時間),"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Prices_1""]",,原価価格 (時間)
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,価格,,原価価格 (経費),"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Prices_1""]",,原価価格 (経費)
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,価格,,販売価格 (時間),"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Prices_1""]",,販売価格 (時間)
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,価格,,販売価格 (経費),"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Prices_1""]",,販売価格 (経費)
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,価格,,販売価格 (手数料),"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Prices_1""]",,販売価格 (手数料)
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,価格,,販売価格 (サブスクリプション),"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Prices_1""]",,販売価格 (サブスクリプション)
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,価格,,移転価格,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Prices_1""]",,移転価格
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,間接原価,,間接原価コンポーネント,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""IndirectComponent""]",,間接原価コンポーネント
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,間接原価,,間接原価コンポーネント グループ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""IndirectComponent""]",,間接原価コンポーネント グループ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,間接原価,,間接原価コンポーネント グループの割り当てルール,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""IndirectComponent""]",,間接原価コンポーネント グループの割り当てルール
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,ポリシー,,プロジェクト経費ポリシー,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Policies""]",,プロジェクト経費ポリシー
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,ポリシー,,プロジェクト経費ポリシー作業者グループ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Policies""]",,プロジェクト経費ポリシー作業者グループ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,ポリシー,,タイムシート ポリシー,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Policies""]",,タイムシート ポリシー
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,タイムシート,,タイムシート期間タイプ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Timesheets_2""]",,タイムシート期間タイプ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,タイムシート,,すべての委任,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Timesheets_2""]",,すべての委任
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,タイムシート,,すべてのお気に入り,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Timesheets_2""]",,すべてのお気に入り
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,予測,,予測モデル,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Forecast_2""]",,予測モデル
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,予測,,プロジェクト配賦キー,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Forecast_2""]",,プロジェクト配賦キー
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,評価,,費用テンプレート,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Submenu1_17""]",,費用テンプレート
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,フォーム,,フォーム メモ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Forms""]",,フォーム メモ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,フォーム,,フォームの設定,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Forms""]",,フォームの設定
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,リソース,,リソース ロール,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""ResourceManagement""]",,リソース ロール
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,検証,,プロジェクト/カテゴリ検証グループ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Validation_1""]",,プロジェクト/カテゴリ検証グループ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,検証,,リソース/プロジェクト検証グループ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Validation_1""]",,リソース/プロジェクト検証グループ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,検証,,リソース/カテゴリ検証グループ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Validation_1""]",,リソース/カテゴリ検証グループ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,留保,,顧客支払留保条件,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Retention_1""]",,顧客支払留保条件
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,留保,,仕入先支払留保条件,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Retention_1""]",,仕入先支払留保条件
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,見積,,見積テンプレート グループ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Quotations_2""]",,見積テンプレート グループ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,許可,,交付顧客タイプ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Grants_1""]",,交付顧客タイプ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,許可,,交付タイプ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Grants_1""]",,交付タイプ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,許可,,照合タイプ,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Grants_1""]",,照合タイプ
006_D365FO_UI_Menu_プロジェクト管理および会計.csv,プロジェクト管理および会計,設定,コラボレーション ワークスペース,,コラボレーション ワークスペースの設定,"[""mainmenu"",""ProjectManagementAndAccounting"",""Setup""]","[""mainmenu"",""ProjectManagementAndAccounting"",""Setup"",""Collaboration""]",,コラボレーション ワークスペースの設定
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,ワークスペース,,,マスター プラン,"[""mainmenu"",""MasterPlanning"",""Workspaces""]",,,マスター プラン
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,ワークスペース,,,需要主導型 MRP,"[""mainmenu"",""MasterPlanning"",""Workspaces""]",,,需要主導型 MRP
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,,,計画オーダー,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]",,,計画オーダー
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,,,簡易計画オーダー,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]",,,簡易計画オーダー
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,,,計算済遅延,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]",,,計算済遅延
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,アクション,,アクション,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Actions""]",,アクション
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,アクション,,発注書に対するアクション,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Actions""]",,発注書に対するアクション
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,アクション,,繰り上げ処理する発注書に対するアクション,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Actions""]",,繰り上げ処理する発注書に対するアクション
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,アクション,,供給スケジュール,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Actions""]",,供給スケジュール
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,アクション,,順序付き計画オーダー,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Actions""]",,順序付き計画オーダー
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,実行,,マスター プラン,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Run""]",,マスター プラン
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,実行,,会社間マスター プラン,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Run""]",,会社間マスター プラン
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,実行,,計画オーダーの確定,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Run""]",,計画オーダーの確定
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,実行,,安全在庫の計算,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Run""]",,安全在庫の計算
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,実行,,かんばん数量の計算,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Run""]",,かんばん数量の計算
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,実行,,優先順位生成,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Run""]",,優先順位生成
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,実行,,連続スケジュール,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""Run""]",,連続スケジュール
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,DDMRP,,正味フロー別のデカップリング ポイントの状態,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""DDMRP""]",,正味フロー別のデカップリング ポイントの状態
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,DDMRP,,手持在庫別のデカップリング ポイントの状態,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""DDMRP""]",,手持在庫別のデカップリング ポイントの状態
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,DDMRP,,デカップリング ポイントの計画オーダー,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""DDMRP""]",,デカップリング ポイントの計画オーダー
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,DDMRP,,バッファー値を計算する,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""DDMRP""]",,バッファー値を計算する
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,DDMRP,,デカップリング ポイントのバッファー値のクリーンアップ,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""DDMRP""]",,デカップリング ポイントのバッファー値のクリーンアップ
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,マスター プラン,DDMRP,,デカップリング済リード タイム,"[""mainmenu"",""MasterPlanning"",""MasterPlanning""]","[""mainmenu"",""MasterPlanning"",""MasterPlanning"",""DDMRP""]",,デカップリング済リード タイム
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,需要予測,,統計ベースライン予測の生成,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""DemandForecasting""]",,統計ベースライン予測の生成
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,需要予測,,調整された需要予測,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""DemandForecasting""]",,調整された需要予測
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,需要予測,,調整された需要予測の承認,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""DemandForecasting""]",,調整された需要予測の承認
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,需要予測,,統計ベースライン予測の生成履歴,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""DemandForecasting""]",,統計ベースライン予測の生成履歴
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,需要予測の明細行,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,需要予測の明細行
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,品目,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,品目
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,顧客,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,顧客
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,顧客グループ,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,顧客グループ
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,仕入先,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,仕入先
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,仕入先グループ,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,仕入先グループ
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,供給予測の明細行,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,供給予測の明細行
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,予測計画,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,予測計画
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,予測,予測の手動入力,,並列化した予測のインポート,"[""mainmenu"",""MasterPlanning"",""Forecasting""]","[""mainmenu"",""MasterPlanning"",""Forecasting"",""ManualForecastEntry""]",,並列化した予測のインポート
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,照会およびレポート,マスター プラン,,在庫品目要求統計,"[""mainmenu"",""MasterPlanning"",""InquiriesAndReports""]","[""mainmenu"",""MasterPlanning"",""InquiriesAndReports"",""MasterPlanningInquiries""]",,在庫品目要求統計
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,照会およびレポート,マスター プラン,,能力所要量統計,"[""mainmenu"",""MasterPlanning"",""InquiriesAndReports""]","[""mainmenu"",""MasterPlanning"",""InquiriesAndReports"",""MasterPlanningInquiries""]",,能力所要量統計
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,照会およびレポート,マスター プラン,,未完了の計画プロセス,"[""mainmenu"",""MasterPlanning"",""InquiriesAndReports""]","[""mainmenu"",""MasterPlanning"",""InquiriesAndReports"",""MasterPlanningInquiries""]",,未完了の計画プロセス
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,照会およびレポート,マスター プラン,,確定履歴,"[""mainmenu"",""MasterPlanning"",""InquiriesAndReports""]","[""mainmenu"",""MasterPlanning"",""InquiriesAndReports"",""MasterPlanningInquiries""]",,確定履歴
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,照会およびレポート,会社間マスター プラン,,計画済の会社間取引需要 (インバウンド),"[""mainmenu"",""MasterPlanning"",""InquiriesAndReports""]","[""mainmenu"",""MasterPlanning"",""InquiriesAndReports"",""IntercompanyMasterPlanning""]",,計画済の会社間取引需要 (インバウンド)
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,照会およびレポート,会社間マスター プラン,,計画済の会社間取引需要 (アウトバウンド),"[""mainmenu"",""MasterPlanning"",""InquiriesAndReports""]","[""mainmenu"",""MasterPlanning"",""InquiriesAndReports"",""IntercompanyMasterPlanning""]",,計画済の会社間取引需要 (アウトバウンド)
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,照会およびレポート,会社間マスター プラン,,会社間供給/需要,"[""mainmenu"",""MasterPlanning"",""InquiriesAndReports""]","[""mainmenu"",""MasterPlanning"",""InquiriesAndReports"",""IntercompanyMasterPlanning""]",,会社間供給/需要
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,設定,,,マスター プランのパラメーター,"[""mainmenu"",""MasterPlanning"",""Setup""]",,,マスター プランのパラメーター
007_D365FO_UI_Menu_マスタープラン.csv,マスタープラン,設定,,,品目補充,"[""mainmenu"",""MasterPlanning"",""Setup""]",,,品目補充
